Observation: Box([-90.        -90.         -5.         -5.         -3.1415927  -5.
  -0.         -0.       ], [90.        90.         5.         5.         3.1415927  5.
  1.         1.       ], (8,), float32), float32
Action:      Discrete(4), int64
Using cpu device
action values = [ 0.0127886  -0.11541089  0.09351447 -0.02927131]
[2627.9] #2486: length 281, score 251, epsilon 0.030
[2628.6] #2487: length 368, score 282, epsilon 0.030
[2628.9] #2488: length 230, score 269, epsilon 0.030
[2629.3] #2489: length 208, score 269, epsilon 0.030
[2629.6] #2490: length 179, score 283, epsilon 0.030
[2630.0] #2491: length 228, score 290, epsilon 0.030
[2630.3] #2492: length 186, score 275, epsilon 0.030
[2630.6] #2493: length 227, score 268, epsilon 0.030
[2631.1] #2494: length 278, score 276, epsilon 0.030
[2631.6] #2495: length 274, score 251, epsilon 0.030
[2632.0] #2496: length 245, score 291, epsilon 0.030
[2632.4] #2497: length 287, score 278, epsilon 0.030
[2632.8] #2498: length 235, score 282, epsilon 0.030
[2633.3] #2499: length 265, score 283, epsilon 0.030
[2633.7] #2500: length 255, score 296, epsilon 0.030
[2634.1] #2501: length 216, score 284, epsilon 0.030
[2634.4] #2502: length 207, score 271, epsilon 0.030
[2634.7] #2503: length 180, score 280, epsilon 0.030
[2635.1] #2504: length 227, score 265, epsilon 0.030
[2635.5] #2505: length 248, score 299, epsilon 0.030
[2635.9] #2506: length 252, score 271, epsilon 0.030
[2636.2] #2507: length 199, score 273, epsilon 0.030
[2636.6] #2508: length 221, score 264, epsilon 0.030
[2637.0] #2509: length 259, score 282, epsilon 0.030
[2637.2] #2510: length 80, score -32, epsilon 0.030
[2637.6] #2511: length 280, score 276, epsilon 0.030
[2638.0] #2512: length 252, score 290, epsilon 0.030
[2638.5] #2513: length 298, score 306, epsilon 0.030
[2639.0] #2514: length 285, score 271, epsilon 0.030
[2639.4] #2515: length 225, score 278, epsilon 0.030
[2639.7] #2516: length 205, score 290, epsilon 0.030
[2640.1] #2517: length 238, score 285, epsilon 0.030
[2640.8] #2518: length 368, score 283, epsilon 0.030
[2641.0] #2519: length 174, score 296, epsilon 0.030
[2641.7] #2520: length 370, score 291, epsilon 0.030
[2642.0] #2521: length 167, score 285, epsilon 0.030
[2642.4] #2522: length 261, score 270, epsilon 0.030
[2642.8] #2523: length 239, score 288, epsilon 0.030
[2643.2] #2524: length 230, score 246, epsilon 0.030
[2643.5] #2525: length 193, score 260, epsilon 0.030
[2643.9] #2526: length 221, score 263, epsilon 0.030
[2644.2] #2527: length 222, score 290, epsilon 0.030
[2644.7] #2528: length 273, score 286, epsilon 0.030
[2645.0] #2529: length 213, score 267, epsilon 0.030
[2645.5] #2530: length 248, score 256, epsilon 0.030
[2645.8] #2531: length 207, score 250, epsilon 0.030
[2646.1] #2532: length 206, score 269, epsilon 0.030
[2646.5] #2533: length 225, score 262, epsilon 0.030
[2647.0] #2534: length 309, score 282, epsilon 0.030
[2647.3] #2535: length 189, score 281, epsilon 0.030
[2647.8] #2536: length 267, score 300, epsilon 0.030
[2648.2] #2537: length 224, score 251, epsilon 0.030
[2648.5] #2538: length 222, score 256, epsilon 0.030
[2648.8] #2539: length 196, score 276, epsilon 0.030
[2649.2] #2540: length 226, score 275, epsilon 0.030
[2649.6] #2541: length 223, score 271, epsilon 0.030
[2649.9] #2542: length 186, score 272, epsilon 0.030
[2650.3] #2543: length 235, score 271, epsilon 0.030
[2650.8] #2544: length 308, score 295, epsilon 0.030
[2651.3] #2545: length 259, score 276, epsilon 0.030
[2651.7] #2546: length 255, score 277, epsilon 0.030
[2652.1] #2547: length 245, score 262, epsilon 0.030
[2652.4] #2548: length 190, score 272, epsilon 0.030
[2652.8] #2549: length 267, score 278, epsilon 0.030
[2653.2] #2550: length 231, score 263, epsilon 0.030
[2653.6] #2551: length 217, score 271, epsilon 0.030
[2653.9] #2552: length 224, score 274, epsilon 0.030
[2654.3] #2553: length 214, score 264, epsilon 0.030
[2654.6] #2554: length 197, score 248, epsilon 0.030
[2655.2] #2555: length 323, score 287, epsilon 0.030
[2655.6] #2556: length 266, score 272, epsilon 0.030
[2656.0] #2557: length 228, score 290, epsilon 0.030
[2656.4] #2558: length 263, score 268, epsilon 0.030
[2656.9] #2559: length 282, score 303, epsilon 0.030
[2657.3] #2560: length 240, score 296, epsilon 0.030
[2657.7] #2561: length 281, score 263, epsilon 0.030
[2658.4] #2562: length 391, score 269, epsilon 0.030
[2658.8] #2563: length 235, score 269, epsilon 0.030
[2659.4] #2564: length 328, score 276, epsilon 0.030
[2659.8] #2565: length 249, score 271, epsilon 0.030
[2660.3] #2566: length 273, score 302, epsilon 0.030
[2660.6] #2567: length 218, score 268, epsilon 0.030
[2661.0] #2568: length 206, score 258, epsilon 0.030
[2661.4] #2569: length 252, score 278, epsilon 0.030
[2661.8] #2570: length 254, score 291, epsilon 0.030
[2662.3] #2571: length 265, score 305, epsilon 0.030
[2662.6] #2572: length 229, score 271, epsilon 0.030
[2663.0] #2573: length 230, score 295, epsilon 0.030
[2663.5] #2574: length 283, score 271, epsilon 0.030
[2663.8] #2575: length 199, score 257, epsilon 0.030
[2664.2] #2576: length 221, score 296, epsilon 0.030
[2664.6] #2577: length 269, score 282, epsilon 0.030
[2665.0] #2578: length 200, score 259, epsilon 0.030
[2665.4] #2579: length 263, score 292, epsilon 0.030
[2666.1] #2580: length 381, score 270, epsilon 0.030
[2666.7] #2581: length 316, score 260, epsilon 0.030
[2667.0] #2582: length 191, score 241, epsilon 0.030
[2667.3] #2583: length 200, score 280, epsilon 0.030
[2667.9] #2584: length 338, score 297, epsilon 0.030
[2668.4] #2585: length 271, score 308, epsilon 0.030
[2668.6] #2586: length 171, score 289, epsilon 0.030
[2669.0] #2587: length 215, score 261, epsilon 0.030
[2669.4] #2588: length 210, score 279, epsilon 0.030
[2669.7] #2589: length 209, score 257, epsilon 0.030
[2670.1] #2590: length 263, score 269, epsilon 0.030
[2670.5] #2591: length 208, score 295, epsilon 0.030
[2670.9] #2592: length 276, score 282, epsilon 0.030
[2671.3] #2593: length 189, score 263, epsilon 0.030
[2671.7] #2594: length 254, score 271, epsilon 0.030
[2672.1] #2595: length 270, score 297, epsilon 0.030
[2672.5] #2596: length 206, score 257, epsilon 0.030
[2672.8] #2597: length 190, score 287, epsilon 0.030
[2673.1] #2598: length 199, score 262, epsilon 0.030
[2673.4] #2599: length 180, score 241, epsilon 0.030
[2674.2] #2600: length 463, score 242, epsilon 0.030
[2674.7] #2601: length 271, score 279, epsilon 0.030
[2675.0] #2602: length 195, score 250, epsilon 0.030
[2675.5] #2603: length 285, score 253, epsilon 0.030
[2676.0] #2604: length 267, score 308, epsilon 0.030
[2676.3] #2605: length 199, score 273, epsilon 0.030
[2676.6] #2606: length 190, score 275, epsilon 0.030
[2677.0] #2607: length 258, score 272, epsilon 0.030
[2678.4] #2608: length 730, score 236, epsilon 0.030
[2678.8] #2609: length 241, score 272, epsilon 0.030
[2679.3] #2610: length 294, score 289, epsilon 0.030
[2679.6] #2611: length 169, score 252, epsilon 0.030
[2680.0] #2612: length 248, score 285, epsilon 0.030
[2680.3] #2613: length 175, score 252, epsilon 0.030
[2680.7] #2614: length 259, score 272, epsilon 0.030
[2681.1] #2615: length 218, score 277, epsilon 0.030
[2681.4] #2616: length 195, score 280, epsilon 0.030
[2681.6] #2617: length 169, score 282, epsilon 0.030
[2682.1] #2618: length 249, score 299, epsilon 0.030
[2682.5] #2619: length 238, score 289, epsilon 0.030
[2682.8] #2620: length 233, score 279, epsilon 0.030
[2683.3] #2621: length 292, score 286, epsilon 0.030
[2683.6] #2622: length 178, score 286, epsilon 0.030
[2684.0] #2623: length 224, score 272, epsilon 0.030
[2684.3] #2624: length 179, score 252, epsilon 0.030
[2684.6] #2625: length 169, score 263, epsilon 0.030
[2684.8] #2626: length 177, score 281, epsilon 0.030
[2685.2] #2627: length 205, score 243, epsilon 0.030
[2685.6] #2628: length 241, score 314, epsilon 0.030
[2686.0] #2629: length 247, score 273, epsilon 0.030
[2686.4] #2630: length 272, score 256, epsilon 0.030
[2687.0] #2631: length 319, score 300, epsilon 0.030
[2687.4] #2632: length 228, score 286, epsilon 0.030
[2687.7] #2633: length 185, score 284, epsilon 0.030
[2688.1] #2634: length 231, score 297, epsilon 0.030
[2688.4] #2635: length 214, score 301, epsilon 0.030
[2688.8] #2636: length 221, score 297, epsilon 0.030
[2689.2] #2637: length 268, score 290, epsilon 0.030
[2689.6] #2638: length 204, score 245, epsilon 0.030
[2689.9] #2639: length 180, score 253, epsilon 0.030
[2690.2] #2640: length 229, score 267, epsilon 0.030
[2690.5] #2641: length 175, score 294, epsilon 0.030
[2690.9] #2642: length 210, score 275, epsilon 0.030
[2691.2] #2643: length 220, score 285, epsilon 0.030
[2691.6] #2644: length 254, score 310, epsilon 0.030
[2692.0] #2645: length 216, score 251, epsilon 0.030
[2692.5] #2646: length 303, score 287, epsilon 0.030
[2692.9] #2647: length 226, score 260, epsilon 0.030
[2693.2] #2648: length 159, score -365, epsilon 0.030
[2693.6] #2649: length 250, score 283, epsilon 0.030
[2694.0] #2650: length 248, score 293, epsilon 0.030
[2694.4] #2651: length 256, score 296, epsilon 0.030
[2694.8] #2652: length 201, score 273, epsilon 0.030
[2695.2] #2653: length 271, score 280, epsilon 0.030
[2695.5] #2654: length 188, score 268, epsilon 0.030
[2695.8] #2655: length 182, score 257, epsilon 0.030
[2696.2] #2656: length 228, score 261, epsilon 0.030
[2696.6] #2657: length 230, score 273, epsilon 0.030
[2697.2] #2658: length 350, score 288, epsilon 0.030
[2697.6] #2659: length 237, score 268, epsilon 0.030
[2698.0] #2660: length 247, score 247, epsilon 0.030
[2698.6] #2661: length 346, score 254, epsilon 0.030
[2699.0] #2662: length 234, score 275, epsilon 0.030
[2699.6] #2663: length 335, score 268, epsilon 0.030
[2700.1] #2664: length 288, score 300, epsilon 0.030
[2700.5] #2665: length 229, score 275, epsilon 0.030
[2700.8] #2666: length 213, score 248, epsilon 0.030
[2701.3] #2667: length 307, score 277, epsilon 0.030
[2701.8] #2668: length 278, score 293, epsilon 0.030
[2702.4] #2669: length 341, score 273, epsilon 0.030
[2702.9] #2670: length 304, score 285, epsilon 0.030
[2703.4] #2671: length 292, score 271, epsilon 0.030
[2703.8] #2672: length 254, score 280, epsilon 0.030
[2704.2] #2673: length 222, score 262, epsilon 0.030
[2704.7] #2674: length 271, score 269, epsilon 0.030
[2705.1] #2675: length 263, score 303, epsilon 0.030
[2705.5] #2676: length 270, score 276, epsilon 0.030
[2705.9] #2677: length 228, score 297, epsilon 0.030
[2706.3] #2678: length 267, score 304, epsilon 0.030
[2706.7] #2679: length 215, score 284, epsilon 0.030
[2707.0] #2680: length 199, score 255, epsilon 0.030
[2707.3] #2681: length 154, score 277, epsilon 0.030
[2707.8] #2682: length 284, score 301, epsilon 0.030
[2708.2] #2683: length 259, score 266, epsilon 0.030
[2708.5] #2684: length 217, score 252, epsilon 0.030
[2708.9] #2685: length 246, score 255, epsilon 0.030
[2709.3] #2686: length 233, score 269, epsilon 0.030
[2709.7] #2687: length 242, score 248, epsilon 0.030
[2710.2] #2688: length 287, score 241, epsilon 0.030
[2710.7] #2689: length 283, score 283, epsilon 0.030
[2711.2] #2690: length 279, score 311, epsilon 0.030
[2711.6] #2691: length 249, score 236, epsilon 0.030
[2712.1] #2692: length 311, score 300, epsilon 0.030
[2712.4] #2693: length 196, score 242, epsilon 0.030
[2712.7] #2694: length 151, score 274, epsilon 0.030
[2713.0] #2695: length 214, score 283, epsilon 0.030
[2713.3] #2696: length 149, score 261, epsilon 0.030
[2713.6] #2697: length 205, score 271, epsilon 0.030
[2713.9] #2698: length 163, score 280, epsilon 0.030
[2714.3] #2699: length 260, score 290, epsilon 0.030
[2714.7] #2700: length 260, score 279, epsilon 0.030
[2715.2] #2701: length 248, score 281, epsilon 0.030
[2715.4] #2702: length 174, score 281, epsilon 0.030
[2715.9] #2703: length 266, score 278, epsilon 0.030
[2716.5] #2704: length 379, score 265, epsilon 0.030
[2716.8] #2705: length 183, score 253, epsilon 0.030
[2717.2] #2706: length 215, score 284, epsilon 0.030
[2717.5] #2707: length 188, score 254, epsilon 0.030
[2718.1] #2708: length 332, score 257, epsilon 0.030
[2718.5] #2709: length 253, score 274, epsilon 0.030
[2718.8] #2710: length 160, score 272, epsilon 0.030
[2719.2] #2711: length 269, score 290, epsilon 0.030
[2719.5] #2712: length 204, score 255, epsilon 0.030
[2719.9] #2713: length 209, score 276, epsilon 0.030
[2720.3] #2714: length 228, score 244, epsilon 0.030
[2721.0] #2715: length 385, score 270, epsilon 0.030
[2721.2] #2716: length 169, score 258, epsilon 0.030
[2721.7] #2717: length 260, score 273, epsilon 0.030
[2722.1] #2718: length 234, score 261, epsilon 0.030
[2722.3] #2719: length 168, score 284, epsilon 0.030
[2722.8] #2720: length 305, score 286, epsilon 0.030
[2723.1] #2721: length 171, score 258, epsilon 0.030
[2723.5] #2722: length 246, score 265, epsilon 0.030
[2723.9] #2723: length 243, score 263, epsilon 0.030
[2724.4] #2724: length 274, score 23, epsilon 0.030
[2724.9] #2725: length 267, score 300, epsilon 0.030
[2725.3] #2726: length 275, score 297, epsilon 0.030
[2725.7] #2727: length 236, score 290, epsilon 0.030
[2726.2] #2728: length 298, score 256, epsilon 0.030
[2726.9] #2729: length 355, score 261, epsilon 0.030
[2727.3] #2730: length 258, score 297, epsilon 0.030
[2727.7] #2731: length 221, score 290, epsilon 0.030
[2728.0] #2732: length 225, score 302, epsilon 0.030
[2728.5] #2733: length 285, score 276, epsilon 0.030
[2728.8] #2734: length 178, score 252, epsilon 0.030
[2729.1] #2735: length 179, score 288, epsilon 0.030
[2729.5] #2736: length 220, score 237, epsilon 0.030
[2730.0] #2737: length 279, score 274, epsilon 0.030
[2730.3] #2738: length 233, score 266, epsilon 0.030
[2730.8] #2739: length 274, score 271, epsilon 0.030
[2731.2] #2740: length 242, score 292, epsilon 0.030
[2731.9] #2741: length 380, score 252, epsilon 0.030
[2732.3] #2742: length 224, score 243, epsilon 0.030
[2732.6] #2743: length 191, score 298, epsilon 0.030
[2733.0] #2744: length 255, score 252, epsilon 0.030
[2733.4] #2745: length 244, score 302, epsilon 0.030
[2733.7] #2746: length 204, score 276, epsilon 0.030
[2734.4] #2747: length 348, score 271, epsilon 0.030
[2734.7] #2748: length 187, score 250, epsilon 0.030
[2735.0] #2749: length 214, score 280, epsilon 0.030
[2735.6] #2750: length 337, score 243, epsilon 0.030
[2735.9] #2751: length 151, score 298, epsilon 0.030
[2736.1] #2752: length 170, score 245, epsilon 0.030
[2736.4] #2753: length 204, score 281, epsilon 0.030
[2736.9] #2754: length 272, score 310, epsilon 0.030
[2737.4] #2755: length 312, score 275, epsilon 0.030
[2737.9] #2756: length 293, score 301, epsilon 0.030
[2738.4] #2757: length 261, score 316, epsilon 0.030
[2738.9] #2758: length 313, score 292, epsilon 0.030
[2739.3] #2759: length 270, score 299, epsilon 0.030
[2739.8] #2760: length 252, score 287, epsilon 0.030
[2740.1] #2761: length 188, score 309, epsilon 0.030
[2740.7] #2762: length 341, score 265, epsilon 0.030
[2741.0] #2763: length 230, score 268, epsilon 0.030
[2741.5] #2764: length 282, score 282, epsilon 0.030
[2741.8] #2765: length 169, score 258, epsilon 0.030
[2742.2] #2766: length 214, score 260, epsilon 0.030
[2743.9] #2767: length 770, score 194, epsilon 0.030
[2744.2] #2768: length 186, score 37, epsilon 0.030
[2745.1] #2769: length 455, score 233, epsilon 0.030
[2745.4] #2770: length 173, score 269, epsilon 0.030
[2746.0] #2771: length 341, score 280, epsilon 0.030
[2746.6] #2772: length 380, score 284, epsilon 0.030
[2746.9] #2773: length 192, score 285, epsilon 0.030
[2747.3] #2774: length 210, score 277, epsilon 0.030
[2747.7] #2775: length 241, score 288, epsilon 0.030
[2748.0] #2776: length 184, score 274, epsilon 0.030
[2748.5] #2777: length 280, score 297, epsilon 0.030
[2748.9] #2778: length 281, score 288, epsilon 0.030
[2749.2] #2779: length 167, score 258, epsilon 0.030
[2749.5] #2780: length 191, score 244, epsilon 0.030
[2749.8] #2781: length 197, score 65, epsilon 0.030
[2750.2] #2782: length 197, score 265, epsilon 0.030
[2750.5] #2783: length 244, score 284, epsilon 0.030
[2750.9] #2784: length 244, score 267, epsilon 0.030
[2751.3] #2785: length 231, score 278, epsilon 0.030
[2751.6] #2786: length 186, score 283, epsilon 0.030
[2752.0] #2787: length 213, score 242, epsilon 0.030
[2752.4] #2788: length 282, score 280, epsilon 0.030
[2752.8] #2789: length 224, score 258, epsilon 0.030
[2753.2] #2790: length 260, score 289, epsilon 0.030
[2765.2] #2791: length 4083, score 104, epsilon 0.030
[2765.7] #2792: length 274, score 302, epsilon 0.030
[2766.1] #2793: length 286, score 282, epsilon 0.030
[2766.4] #2794: length 185, score 280, epsilon 0.030
[2767.0] #2795: length 301, score 259, epsilon 0.030
[2767.4] #2796: length 272, score 268, epsilon 0.030
[2767.7] #2797: length 195, score 249, epsilon 0.030
[2768.1] #2798: length 219, score 262, epsilon 0.030
[2768.5] #2799: length 244, score 249, epsilon 0.030
[2768.9] #2800: length 261, score 283, epsilon 0.030
[2769.4] #2801: length 261, score 255, epsilon 0.030
[2769.8] #2802: length 229, score 245, epsilon 0.030
[2770.1] #2803: length 201, score 269, epsilon 0.030
[2770.4] #2804: length 183, score 257, epsilon 0.030
[2770.8] #2805: length 253, score 296, epsilon 0.030
[2771.2] #2806: length 247, score 275, epsilon 0.030
[2771.6] #2807: length 243, score 281, epsilon 0.030
[2772.2] #2808: length 337, score 274, epsilon 0.030
[2772.7] #2809: length 283, score 283, epsilon 0.030
[2773.2] #2810: length 292, score 271, epsilon 0.030
[2773.6] #2811: length 260, score 278, epsilon 0.030
[2774.0] #2812: length 227, score 267, epsilon 0.030
[2774.2] #2813: length 130, score -186, epsilon 0.030
[2774.7] #2814: length 287, score 286, epsilon 0.030
[2775.1] #2815: length 240, score 262, epsilon 0.030
[2775.5] #2816: length 220, score 248, epsilon 0.030
[2775.8] #2817: length 211, score 284, epsilon 0.030
[2776.2] #2818: length 253, score 285, epsilon 0.030
[2776.6] #2819: length 207, score 247, epsilon 0.030
[2777.0] #2820: length 271, score 310, epsilon 0.030
[2777.5] #2821: length 277, score 273, epsilon 0.030
[2777.9] #2822: length 242, score 280, epsilon 0.030
[2778.3] #2823: length 272, score 286, epsilon 0.030
[2778.9] #2824: length 327, score 288, epsilon 0.030
[2779.2] #2825: length 189, score 282, epsilon 0.030
[2779.7] #2826: length 259, score 299, epsilon 0.030
[2780.1] #2827: length 241, score 252, epsilon 0.030
[2780.4] #2828: length 205, score 283, epsilon 0.030
[2780.7] #2829: length 205, score 270, epsilon 0.030
[2781.1] #2830: length 240, score 273, epsilon 0.030
[2781.4] #2831: length 161, score 33, epsilon 0.030
[2781.6] #2832: length 160, score 272, epsilon 0.030
[2782.0] #2833: length 211, score 306, epsilon 0.030
[2782.5] #2834: length 307, score 305, epsilon 0.030
[2782.8] #2835: length 218, score 301, epsilon 0.030
[2783.5] #2836: length 347, score 281, epsilon 0.030
[2783.8] #2837: length 215, score 270, epsilon 0.030
[2784.3] #2838: length 287, score 245, epsilon 0.030
[2784.9] #2839: length 317, score 297, epsilon 0.030
[2785.2] #2840: length 197, score 62, epsilon 0.030
[2785.4] #2841: length 175, score 262, epsilon 0.030
[2785.9] #2842: length 263, score 295, epsilon 0.030
[2786.3] #2843: length 255, score 297, epsilon 0.030
[2786.6] #2844: length 169, score 261, epsilon 0.030
[2786.9] #2845: length 203, score 277, epsilon 0.030
[2787.3] #2846: length 229, score 248, epsilon 0.030
[2787.8] #2847: length 291, score 267, epsilon 0.030
[2788.2] #2848: length 243, score 272, epsilon 0.030
[2788.4] #2849: length 160, score 245, epsilon 0.030
[2789.5] #2850: length 581, score 262, epsilon 0.030
[2790.0] #2851: length 294, score 253, epsilon 0.030
[2790.4] #2852: length 228, score 281, epsilon 0.030
[2790.9] #2853: length 295, score 308, epsilon 0.030
[2791.3] #2854: length 260, score 275, epsilon 0.030
[2791.8] #2855: length 276, score 285, epsilon 0.030
[2792.1] #2856: length 181, score 251, epsilon 0.030
[2792.5] #2857: length 235, score 273, epsilon 0.030
[2793.0] #2858: length 316, score 269, epsilon 0.030
[2793.4] #2859: length 202, score 254, epsilon 0.030
[2793.7] #2860: length 199, score 277, epsilon 0.030
[2794.2] #2861: length 311, score 270, epsilon 0.030
[2794.6] #2862: length 242, score 275, epsilon 0.030
[2795.0] #2863: length 249, score 247, epsilon 0.030
[2795.4] #2864: length 216, score 266, epsilon 0.030
[2795.8] #2865: length 245, score 300, epsilon 0.030
[2796.1] #2866: length 186, score 275, epsilon 0.030
[2796.6] #2867: length 315, score 269, epsilon 0.030
[2797.0] #2868: length 243, score 265, epsilon 0.030
[2797.4] #2869: length 249, score 278, epsilon 0.030
[2797.8] #2870: length 213, score 258, epsilon 0.030
[2798.3] #2871: length 271, score 286, epsilon 0.030
[2798.6] #2872: length 194, score 265, epsilon 0.030
[2798.9] #2873: length 227, score 269, epsilon 0.030
[2799.5] #2874: length 323, score 248, epsilon 0.030
[2800.0] #2875: length 259, score 259, epsilon 0.030
[2800.4] #2876: length 252, score 298, epsilon 0.030
[2800.7] #2877: length 168, score 280, epsilon 0.030
[2801.1] #2878: length 260, score 277, epsilon 0.030
[2801.4] #2879: length 188, score 253, epsilon 0.030
[2801.7] #2880: length 175, score 259, epsilon 0.030
[2802.0] #2881: length 184, score 243, epsilon 0.030
[2802.4] #2882: length 222, score 286, epsilon 0.030
[2802.7] #2883: length 204, score 283, epsilon 0.030
[2803.2] #2884: length 270, score 308, epsilon 0.030
[2804.4] #2885: length 652, score 257, epsilon 0.030
[2804.9] #2886: length 325, score 299, epsilon 0.030
[2805.7] #2887: length 394, score 264, epsilon 0.030
[2806.0] #2888: length 215, score 267, epsilon 0.030
[2806.4] #2889: length 254, score 306, epsilon 0.030
[2806.8] #2890: length 207, score 274, epsilon 0.030
[2807.4] #2891: length 333, score 272, epsilon 0.030
[2807.8] #2892: length 259, score 300, epsilon 0.030
[2808.2] #2893: length 259, score 276, epsilon 0.030
[2808.7] #2894: length 253, score 255, epsilon 0.030
[2809.1] #2895: length 269, score 305, epsilon 0.030
[2809.5] #2896: length 222, score 267, epsilon 0.030
[2809.9] #2897: length 249, score 281, epsilon 0.030
[2810.3] #2898: length 250, score 307, epsilon 0.030
[2810.7] #2899: length 234, score 250, epsilon 0.030
[2811.2] #2900: length 275, score 302, epsilon 0.030
[2811.8] #2901: length 344, score 255, epsilon 0.030
[2812.1] #2902: length 201, score 255, epsilon 0.030
[2812.5] #2903: length 224, score 279, epsilon 0.030
[2812.8] #2904: length 216, score 284, epsilon 0.030
[2813.2] #2905: length 261, score 304, epsilon 0.030
[2813.7] #2906: length 273, score 308, epsilon 0.030
[2814.0] #2907: length 178, score 256, epsilon 0.030
[2814.4] #2908: length 216, score 262, epsilon 0.030
[2814.7] #2909: length 206, score 285, epsilon 0.030
[2815.0] #2910: length 204, score 255, epsilon 0.030
[2815.5] #2911: length 267, score 294, epsilon 0.030
[2815.9] #2912: length 272, score 251, epsilon 0.030
[2816.3] #2913: length 221, score 283, epsilon 0.030
[2816.8] #2914: length 320, score 274, epsilon 0.030
[2817.3] #2915: length 269, score 303, epsilon 0.030
[2817.8] #2916: length 299, score 270, epsilon 0.030
[2818.2] #2917: length 247, score 298, epsilon 0.030
[2818.6] #2918: length 242, score 297, epsilon 0.030
[2819.0] #2919: length 271, score 301, epsilon 0.030
[2828.1] #2920: length 3290, score 190, epsilon 0.030
[2828.7] #2921: length 310, score 259, epsilon 0.030
[2829.0] #2922: length 174, score 268, epsilon 0.030
[2829.3] #2923: length 243, score 264, epsilon 0.030
[2829.8] #2924: length 246, score 303, epsilon 0.030
[2830.1] #2925: length 183, score 275, epsilon 0.030
[2830.5] #2926: length 296, score 249, epsilon 0.030
[2830.8] #2927: length 175, score 290, epsilon 0.030
[2831.1] #2928: length 184, score 248, epsilon 0.030
[2831.7] #2929: length 345, score 292, epsilon 0.030
[2832.1] #2930: length 219, score 273, epsilon 0.030
[2832.6] #2931: length 278, score 289, epsilon 0.030
[2833.0] #2932: length 275, score 289, epsilon 0.030
[2833.4] #2933: length 245, score 253, epsilon 0.030
[2834.3] #2934: length 462, score 259, epsilon 0.030
[2834.7] #2935: length 239, score 280, epsilon 0.030
[2835.2] #2936: length 277, score 261, epsilon 0.030
[2835.7] #2937: length 288, score 288, epsilon 0.030
[2836.1] #2938: length 232, score 291, epsilon 0.030
[2836.5] #2939: length 266, score 271, epsilon 0.030
[2837.0] #2940: length 283, score 300, epsilon 0.030
[2837.3] #2941: length 216, score 236, epsilon 0.030
[2837.7] #2942: length 234, score 221, epsilon 0.030
[2838.1] #2943: length 226, score 261, epsilon 0.030
[2838.6] #2944: length 317, score 294, epsilon 0.030
[2839.2] #2945: length 315, score 270, epsilon 0.030
[2839.6] #2946: length 230, score 271, epsilon 0.030
[2840.0] #2947: length 249, score 275, epsilon 0.030
[2840.5] #2948: length 328, score 265, epsilon 0.030
[2840.9] #2949: length 209, score 235, epsilon 0.030
[2841.3] #2950: length 245, score 256, epsilon 0.030
[2841.8] #2951: length 300, score 260, epsilon 0.030
[2842.3] #2952: length 269, score 284, epsilon 0.030
[2842.8] #2953: length 317, score 223, epsilon 0.030
[2843.3] #2954: length 268, score 270, epsilon 0.030
[2843.7] #2955: length 269, score 310, epsilon 0.030
[2844.0] #2956: length 168, score 270, epsilon 0.030
[2844.4] #2957: length 209, score 212, epsilon 0.030
[2844.9] #2958: length 304, score 283, epsilon 0.030
[2845.4] #2959: length 290, score 265, epsilon 0.030
[2845.9] #2960: length 329, score 279, epsilon 0.030
[2846.4] #2961: length 294, score 273, epsilon 0.030
[2847.1] #2962: length 370, score 225, epsilon 0.030
[2847.6] #2963: length 282, score 285, epsilon 0.030
[2848.1] #2964: length 276, score 260, epsilon 0.030
[2848.6] #2965: length 319, score 269, epsilon 0.030
[2849.0] #2966: length 242, score 232, epsilon 0.030
[2849.5] #2967: length 272, score 286, epsilon 0.030
[2849.7] #2968: length 169, score 259, epsilon 0.030
[2850.2] #2969: length 276, score 245, epsilon 0.030
[2850.6] #2970: length 224, score 257, epsilon 0.030
[2851.1] #2971: length 324, score 238, epsilon 0.030
[2851.5] #2972: length 206, score 264, epsilon 0.030
[2851.9] #2973: length 230, score 233, epsilon 0.030
[2852.2] #2974: length 237, score 276, epsilon 0.030
[2852.7] #2975: length 283, score 315, epsilon 0.030
[2853.3] #2976: length 323, score 252, epsilon 0.030
[2853.7] #2977: length 261, score 273, epsilon 0.030
[2854.1] #2978: length 229, score 292, epsilon 0.030
[2854.5] #2979: length 253, score 250, epsilon 0.030
[2855.1] #2980: length 304, score 272, epsilon 0.030
[2855.5] #2981: length 261, score 236, epsilon 0.030
[2855.8] #2982: length 174, score 262, epsilon 0.030
[2856.5] #2983: length 372, score 258, epsilon 0.030
[2856.9] #2984: length 269, score 272, epsilon 0.030
[2857.4] #2985: length 305, score 237, epsilon 0.030
[2857.9] #2986: length 269, score 234, epsilon 0.030
[2858.2] #2987: length 211, score -381, epsilon 0.030
[2858.7] #2988: length 268, score 226, epsilon 0.030
[2859.3] #2989: length 343, score 253, epsilon 0.030
[2859.6] #2990: length 202, score 249, epsilon 0.030
[2860.1] #2991: length 307, score 281, epsilon 0.030
[2862.5] #2992: length 1100, score 254, epsilon 0.030
[2862.9] #2993: length 227, score 271, epsilon 0.030
[2863.6] #2994: length 408, score 261, epsilon 0.030
[2864.1] #2995: length 249, score 284, epsilon 0.030
[2864.5] #2996: length 258, score 272, epsilon 0.030
[2865.1] #2997: length 323, score 253, epsilon 0.030
[2865.5] #2998: length 253, score 281, epsilon 0.030
