[1862.9] #1529: length 207, score 292, avg 256.7, epsilon 0.010
[1863.8] #1530: length 237, score 240, avg 256.5, epsilon 0.010
[1865.0] #1531: length 299, score 247, avg 256.3, epsilon 0.010
[1865.8] #1532: length 201, score 268, avg 256.5, epsilon 0.010
[1866.6] #1533: length 212, score 238, avg 255.9, epsilon 0.010
[1867.2] #1534: length 158, score 32, avg 253.8, epsilon 0.010
[1868.0] #1535: length 204, score 280, avg 254.0, epsilon 0.010
[1868.7] #1536: length 201, score 272, avg 254.0, epsilon 0.010
[1869.7] #1537: length 235, score 235, avg 253.4, epsilon 0.010
[1870.3] #1538: length 155, score 26, avg 251.2, epsilon 0.010
[1871.0] #1539: length 183, score -12, avg 248.3, epsilon 0.010
[1871.9] #1540: length 230, score 238, avg 247.6, epsilon 0.010
[1873.4] #1541: length 370, score 255, avg 247.4, epsilon 0.010
[1874.3] #1542: length 251, score 226, avg 246.8, epsilon 0.010
[1874.9] #1543: length 136, score 47, avg 244.3, epsilon 0.010
[1875.7] #1544: length 205, score 299, avg 245.8, epsilon 0.010
[1876.7] #1545: length 270, score 299, avg 246.2, epsilon 0.010
[1878.8] #1546: length 500, score 137, avg 244.7, epsilon 0.010
[1879.3] #1547: length 138, score 76, avg 242.7, epsilon 0.010
[1879.9] #1548: length 154, score 35, avg 240.5, epsilon 0.010
[1882.0] #1549: length 500, score 150, avg 239.3, epsilon 0.010
[1882.8] #1550: length 205, score 7, avg 236.9, epsilon 0.010
[1883.6] #1551: length 226, score 283, avg 237.3, epsilon 0.010
[1884.5] #1552: length 218, score 242, avg 237.4, epsilon 0.010
[1885.2] #1553: length 196, score 234, avg 236.7, epsilon 0.010
[1886.3] #1554: length 269, score 276, avg 236.9, epsilon 0.010
[1887.1] #1555: length 207, score 242, avg 236.9, epsilon 0.010
[1888.0] #1556: length 234, score 266, avg 236.7, epsilon 0.010
[1889.1] #1557: length 277, score 288, avg 236.8, epsilon 0.010
[1889.9] #1558: length 202, score 281, avg 237.2, epsilon 0.010
[1890.8] #1559: length 240, score 267, avg 236.9, epsilon 0.010
[1891.7] #1560: length 239, score 258, avg 236.5, epsilon 0.010
[1892.7] #1561: length 240, score 244, avg 236.0, epsilon 0.010
[1893.6] #1562: length 221, score 315, avg 236.6, epsilon 0.010
[1894.1] #1563: length 149, score 51, avg 234.6, epsilon 0.010
[1894.7] #1564: length 148, score 72, avg 232.4, epsilon 0.010
[1895.7] #1565: length 252, score 290, avg 232.2, epsilon 0.010
[1896.6] #1566: length 239, score 248, avg 231.8, epsilon 0.010
[1897.2] #1567: length 137, score -6, avg 228.7, epsilon 0.010
[1898.1] #1568: length 236, score 291, avg 229.0, epsilon 0.010
[1898.9] #1569: length 201, score 260, avg 228.5, epsilon 0.010
[1899.9] #1570: length 274, score 250, avg 228.2, epsilon 0.010
[1900.7] #1571: length 203, score 284, avg 227.9, epsilon 0.010
[1901.6] #1572: length 232, score 270, avg 227.9, epsilon 0.010
[1902.4] #1573: length 204, score 274, avg 227.8, epsilon 0.010
[1903.0] #1574: length 154, score 74, avg 225.9, epsilon 0.010
[1903.8] #1575: length 209, score 255, avg 225.9, epsilon 0.010
[1905.8] #1576: length 500, score 144, avg 224.4, epsilon 0.010
[1906.7] #1577: length 227, score 241, avg 223.9, epsilon 0.010
[1907.7] #1578: length 249, score 272, avg 223.7, epsilon 0.010
[1908.7] #1579: length 259, score 257, avg 223.5, epsilon 0.010
[1909.7] #1580: length 242, score 274, avg 223.3, epsilon 0.010
[1910.6] #1581: length 234, score 234, avg 223.0, epsilon 0.010
[1911.5] #1582: length 252, score 275, avg 223.0, epsilon 0.010
[1912.7] #1583: length 293, score 238, avg 222.6, epsilon 0.010
[1913.7] #1584: length 268, score 262, avg 222.7, epsilon 0.010
[1914.6] #1585: length 212, score 282, avg 223.0, epsilon 0.010
[1915.6] #1586: length 272, score 269, avg 223.4, epsilon 0.010
[1916.7] #1587: length 265, score 227, avg 223.0, epsilon 0.010
[1917.7] #1588: length 253, score 283, avg 223.4, epsilon 0.010
[1918.6] #1589: length 227, score 287, avg 223.4, epsilon 0.010
[1919.6] #1590: length 276, score 308, avg 223.9, epsilon 0.010
[1921.7] #1591: length 500, score 153, avg 225.4, epsilon 0.010
[1922.6] #1592: length 243, score 259, avg 225.2, epsilon 0.010
[1923.6] #1593: length 247, score 247, avg 225.5, epsilon 0.010
[1924.5] #1594: length 238, score 277, avg 225.8, epsilon 0.010
[1925.5] #1595: length 257, score 233, avg 225.4, epsilon 0.010
[1926.6] #1596: length 276, score 280, avg 225.4, epsilon 0.010
[1927.4] #1597: length 206, score 260, avg 225.6, epsilon 0.010
[1928.4] #1598: length 241, score 295, avg 225.9, epsilon 0.010
[1929.1] #1599: length 204, score 25, avg 223.8, epsilon 0.010
[1929.8] #1600: length 162, score -7, avg 220.9, epsilon 0.010
[1930.8] #1601: length 272, score 270, avg 221.2, epsilon 0.010
[1931.8] #1602: length 253, score 264, avg 221.0, epsilon 0.010
[1932.8] #1603: length 253, score 225, avg 220.7, epsilon 0.010
[1933.8] #1604: length 246, score 267, avg 220.9, epsilon 0.010
[1934.7] #1605: length 232, score 249, avg 220.9, epsilon 0.010
[1936.4] #1606: length 439, score 258, avg 220.7, epsilon 0.010
[1937.3] #1607: length 213, score 278, avg 221.0, epsilon 0.010
[1938.3] #1608: length 260, score 276, avg 223.7, epsilon 0.010
[1940.2] #1609: length 471, score 264, avg 225.7, epsilon 0.010
[1941.3] #1610: length 276, score 269, avg 226.0, epsilon 0.010
[1942.2] #1611: length 247, score 244, avg 228.3, epsilon 0.010
[1943.3] #1612: length 284, score 278, avg 228.2, epsilon 0.010
[1945.4] #1613: length 500, score 130, avg 227.2, epsilon 0.010
[1946.4] #1614: length 235, score 243, avg 226.7, epsilon 0.010
[1947.3] #1615: length 250, score 260, avg 226.4, epsilon 0.010
[1948.3] #1616: length 244, score 272, avg 226.1, epsilon 0.010
[1949.4] #1617: length 270, score 272, avg 226.3, epsilon 0.010
[1950.4] #1618: length 257, score 232, avg 227.1, epsilon 0.010
[1951.3] #1619: length 251, score 235, avg 226.7, epsilon 0.010
[1952.5] #1620: length 299, score 261, avg 226.4, epsilon 0.010
[1954.5] #1621: length 500, score 183, avg 225.5, epsilon 0.010
[1955.4] #1622: length 236, score 231, avg 225.3, epsilon 0.010
[1956.6] #1623: length 295, score 298, avg 225.5, epsilon 0.010
[1958.6] #1624: length 500, score 142, avg 224.1, epsilon 0.010
[1959.6] #1625: length 253, score 246, avg 225.1, epsilon 0.010
[1960.8] #1626: length 298, score 273, avg 225.1, epsilon 0.010
[1961.9] #1627: length 280, score 250, avg 224.8, epsilon 0.010
[1963.1] #1628: length 304, score 272, avg 225.1, epsilon 0.010
[1964.3] #1629: length 305, score 239, avg 224.6, epsilon 0.010
[1965.6] #1630: length 313, score 268, avg 224.9, epsilon 0.010
[1967.1] #1631: length 370, score 234, avg 224.8, epsilon 0.010
[1968.7] #1632: length 396, score 200, avg 224.1, epsilon 0.010
[1969.8] #1633: length 274, score 264, avg 224.3, epsilon 0.010
[1970.8] #1634: length 252, score 268, avg 226.7, epsilon 0.010
[1971.7] #1635: length 246, score 263, avg 226.5, epsilon 0.010
[1973.8] #1636: length 500, score 139, avg 225.2, epsilon 0.010
[1974.8] #1637: length 259, score 255, avg 225.4, epsilon 0.010
[1976.1] #1638: length 300, score 275, avg 227.9, epsilon 0.010
[1978.0] #1639: length 463, score 273, avg 230.7, epsilon 0.010
[1980.0] #1640: length 500, score 131, avg 229.7, epsilon 0.010
[1981.0] #1641: length 258, score 231, avg 229.4, epsilon 0.010
[1982.1] #1642: length 276, score 247, avg 229.6, epsilon 0.010
[1983.2] #1643: length 266, score 241, avg 231.6, epsilon 0.010
[1984.3] #1644: length 278, score 249, avg 231.1, epsilon 0.010
[1985.3] #1645: length 256, score 273, avg 230.8, epsilon 0.010
[1987.3] #1646: length 500, score 165, avg 231.1, epsilon 0.010
[1988.3] #1647: length 251, score 235, avg 232.7, epsilon 0.010
[1989.3] #1648: length 252, score 267, avg 235.0, epsilon 0.010
[1990.1] #1649: length 214, score 50, avg 234.0, epsilon 0.010
[1991.1] #1650: length 240, score 302, avg 237.0, epsilon 0.010
[1992.5] #1651: length 363, score 250, avg 236.6, epsilon 0.010
[1993.5] #1652: length 232, score 268, avg 236.9, epsilon 0.010
[1994.8] #1653: length 329, score 253, avg 237.1, epsilon 0.010
[1995.5] #1654: length 193, score 30, avg 234.6, epsilon 0.010
[1996.6] #1655: length 262, score 298, avg 235.2, epsilon 0.010
[1997.6] #1656: length 264, score 258, avg 235.1, epsilon 0.010
[1998.7] #1657: length 283, score 254, avg 234.8, epsilon 0.010
[1999.6] #1658: length 235, score 276, avg 234.7, epsilon 0.010
[2000.6] #1659: length 244, score 273, avg 234.8, epsilon 0.010
[2001.5] #1660: length 231, score 274, avg 234.9, epsilon 0.010
[2002.3] #1661: length 214, score 23, avg 232.7, epsilon 0.010
[2003.3] #1662: length 230, score 259, avg 232.2, epsilon 0.010
[2004.4] #1663: length 297, score 267, avg 234.3, epsilon 0.010
[2005.5] #1664: length 263, score 260, avg 236.2, epsilon 0.010
[2006.6] #1665: length 277, score 238, avg 235.7, epsilon 0.010
[2007.6] #1666: length 262, score 255, avg 235.8, epsilon 0.010
[2009.7] #1667: length 500, score 143, avg 237.2, epsilon 0.010
[2010.7] #1668: length 260, score 251, avg 236.8, epsilon 0.010
[2012.1] #1669: length 326, score 256, avg 236.8, epsilon 0.010
[2013.3] #1670: length 302, score 256, avg 236.9, epsilon 0.010
[2015.5] #1671: length 500, score 135, avg 235.4, epsilon 0.010
[2017.1] #1672: length 382, score 256, avg 235.2, epsilon 0.010
[2018.9] #1673: length 419, score 245, avg 235.0, epsilon 0.010
[2019.7] #1674: length 218, score 25, avg 234.5, epsilon 0.010
[2021.1] #1675: length 329, score 229, avg 234.2, epsilon 0.010
[2022.3] #1676: length 297, score 237, avg 235.1, epsilon 0.010
[2023.3] #1677: length 247, score 273, avg 235.4, epsilon 0.010
[2024.5] #1678: length 302, score 270, avg 235.4, epsilon 0.010
[2026.0] #1679: length 372, score 271, avg 235.6, epsilon 0.010
[2027.2] #1680: length 306, score 283, avg 235.6, epsilon 0.010
[2028.6] #1681: length 336, score 230, avg 235.6, epsilon 0.010
[2029.9] #1682: length 332, score 178, avg 234.6, epsilon 0.010
[2031.1] #1683: length 286, score 216, avg 234.4, epsilon 0.010
[2032.5] #1684: length 342, score 216, avg 234.0, epsilon 0.010
[2034.7] #1685: length 500, score 132, avg 232.5, epsilon 0.010
[2036.9] #1686: length 500, score 137, avg 231.1, epsilon 0.010
[2038.6] #1687: length 395, score 194, avg 230.8, epsilon 0.010
[2040.4] #1688: length 439, score 198, avg 230.0, epsilon 0.010
[2042.3] #1689: length 441, score 203, avg 229.1, epsilon 0.010
[2043.1] #1690: length 215, score -17, avg 225.9, epsilon 0.010
[2044.4] #1691: length 311, score 274, avg 227.1, epsilon 0.010
[2045.3] #1692: length 227, score 277, avg 227.3, epsilon 0.010
[2047.0] #1693: length 408, score 245, avg 227.2, epsilon 0.010
[2048.4] #1694: length 333, score 190, avg 226.4, epsilon 0.010
[2049.1] #1695: length 187, score 12, avg 224.1, epsilon 0.010
[2051.3] #1696: length 500, score 95, avg 222.3, epsilon 0.010
[2053.0] #1697: length 418, score 216, avg 221.9, epsilon 0.010
[2055.0] #1698: length 500, score 151, avg 220.4, epsilon 0.010
[2057.2] #1699: length 500, score 63, avg 220.8, epsilon 0.010
[2059.0] #1700: length 426, score 285, avg 223.7, epsilon 0.010
[2060.0] #1701: length 243, score 249, avg 223.5, epsilon 0.010
[2060.7] #1702: length 180, score 16, avg 221.0, epsilon 0.010
[2062.1] #1703: length 350, score 208, avg 220.9, epsilon 0.010
[2063.0] #1704: length 233, score 231, avg 220.5, epsilon 0.010
[2063.8] #1705: length 197, score 23, avg 218.3, epsilon 0.010
[2064.9] #1706: length 278, score -18, avg 215.5, epsilon 0.010
[2066.5] #1707: length 387, score 227, avg 215.0, epsilon 0.010
[2068.6] #1708: length 500, score 159, avg 213.8, epsilon 0.010
[2069.5] #1709: length 240, score 276, avg 213.9, epsilon 0.010
[2071.6] #1710: length 500, score 167, avg 212.9, epsilon 0.010
[2073.0] #1711: length 348, score 284, avg 213.3, epsilon 0.010
[2074.7] #1712: length 415, score 234, avg 212.9, epsilon 0.010
[2075.9] #1713: length 298, score 290, avg 214.5, epsilon 0.010
[2077.3] #1714: length 348, score 258, avg 214.6, epsilon 0.010
[2079.4] #1715: length 489, score 235, avg 214.4, epsilon 0.010
[2080.6] #1716: length 307, score 244, avg 214.1, epsilon 0.010
[2081.9] #1717: length 324, score 218, avg 213.6, epsilon 0.010
[2083.1] #1718: length 283, score 252, avg 213.8, epsilon 0.010
[2084.0] #1719: length 235, score 15, avg 211.6, epsilon 0.010
[2085.5] #1720: length 365, score 276, avg 211.7, epsilon 0.010
[2086.9] #1721: length 343, score 262, avg 212.5, epsilon 0.010
[2088.9] #1722: length 500, score 156, avg 211.8, epsilon 0.010
[2090.2] #1723: length 315, score 266, avg 211.4, epsilon 0.010
[2092.0] #1724: length 424, score 215, avg 212.2, epsilon 0.010
[2093.2] #1725: length 295, score 228, avg 212.0, epsilon 0.010
[2094.5] #1726: length 315, score 186, avg 211.1, epsilon 0.010
[2096.1] #1727: length 381, score 196, avg 210.6, epsilon 0.010
[2098.2] #1728: length 500, score 169, avg 209.5, epsilon 0.010
[2099.5] #1729: length 338, score 263, avg 209.8, epsilon 0.010
[2100.9] #1730: length 338, score 203, avg 209.1, epsilon 0.010
[2102.2] #1731: length 309, score 213, avg 208.9, epsilon 0.010
[2103.5] #1732: length 318, score 185, avg 208.7, epsilon 0.010
[2105.7] #1733: length 500, score 145, avg 207.5, epsilon 0.010
[2107.1] #1734: length 356, score 230, avg 207.2, epsilon 0.010
[2109.2] #1735: length 500, score 159, avg 206.1, epsilon 0.010
[2110.6] #1736: length 330, score 227, avg 207.0, epsilon 0.010
[2111.9] #1737: length 328, score 282, avg 207.3, epsilon 0.010
[2113.2] #1738: length 335, score 243, avg 206.9, epsilon 0.010
[2115.3] #1739: length 500, score 165, avg 205.9, epsilon 0.010
[2117.4] #1740: length 500, score 150, avg 206.1, epsilon 0.010
[2119.3] #1741: length 452, score 268, avg 206.4, epsilon 0.010
[2120.4] #1742: length 274, score 235, avg 206.3, epsilon 0.010
[2122.5] #1743: length 500, score 146, avg 205.4, epsilon 0.010
[2123.7] #1744: length 299, score 253, avg 205.4, epsilon 0.010
[2124.7] #1745: length 263, score 273, avg 205.4, epsilon 0.010
[2126.2] #1746: length 346, score 240, avg 206.1, epsilon 0.010
[2127.4] #1747: length 292, score 245, avg 206.2, epsilon 0.010
[2128.5] #1748: length 273, score 246, avg 206.0, epsilon 0.010
[2129.5] #1749: length 263, score 243, avg 208.0, epsilon 0.010
[2130.6] #1750: length 255, score 259, avg 207.5, epsilon 0.010
[2131.5] #1751: length 244, score 252, avg 207.6, epsilon 0.010
[2132.4] #1752: length 225, score 22, avg 205.1, epsilon 0.010
[2133.4] #1753: length 242, score 230, avg 204.9, epsilon 0.010
[2134.4] #1754: length 258, score 248, avg 207.0, epsilon 0.010
[2136.4] #1755: length 464, score 291, avg 207.0, epsilon 0.010
[2138.3] #1756: length 451, score 244, avg 206.8, epsilon 0.010
[2139.3] #1757: length 233, score 262, avg 206.9, epsilon 0.010
[2141.4] #1758: length 500, score 171, avg 205.9, epsilon 0.010
[2143.0] #1759: length 389, score 248, avg 205.6, epsilon 0.010
[2144.0] #1760: length 261, score 274, avg 205.6, epsilon 0.010
[2145.2] #1761: length 293, score 263, avg 208.0, epsilon 0.010
[2146.2] #1762: length 267, score 275, avg 208.2, epsilon 0.010
[2147.2] #1763: length 233, score 254, avg 208.0, epsilon 0.010
[2148.2] #1764: length 266, score 258, avg 208.0, epsilon 0.010
[2150.0] #1765: length 429, score 279, avg 208.4, epsilon 0.010
[2151.0] #1766: length 236, score 273, avg 208.6, epsilon 0.010
[2152.0] #1767: length 268, score 269, avg 209.9, epsilon 0.010
[2153.0] #1768: length 232, score 244, avg 209.8, epsilon 0.010
[2154.0] #1769: length 253, score 261, avg 209.8, epsilon 0.010
[2155.1] #1770: length 291, score 268, avg 209.9, epsilon 0.010
[2156.0] #1771: length 232, score 230, avg 210.9, epsilon 0.010
[2157.0] #1772: length 240, score 251, avg 210.8, epsilon 0.010
[2158.0] #1773: length 272, score 208, avg 210.5, epsilon 0.010
[2160.1] #1774: length 500, score 180, avg 212.0, epsilon 0.010
[2161.1] #1775: length 266, score 257, avg 212.3, epsilon 0.010
[2162.0] #1776: length 233, score 282, avg 212.7, epsilon 0.010
[2163.1] #1777: length 275, score 274, avg 212.8, epsilon 0.010
[2164.1] #1778: length 245, score 265, avg 212.7, epsilon 0.010
[2166.1] #1779: length 500, score 163, avg 211.6, epsilon 0.010
[2167.0] #1780: length 216, score 33, avg 209.1, epsilon 0.010
[2168.2] #1781: length 297, score 292, avg 209.8, epsilon 0.010
[2170.2] #1782: length 485, score 247, avg 210.4, epsilon 0.010
[2171.3] #1783: length 279, score 284, avg 211.1, epsilon 0.010
[2172.3] #1784: length 257, score 275, avg 211.7, epsilon 0.010
[2173.5] #1785: length 299, score 274, avg 213.1, epsilon 0.010
[2174.4] #1786: length 239, score 251, avg 214.3, epsilon 0.010
[2175.3] #1787: length 226, score 295, avg 215.3, epsilon 0.010
[2176.3] #1788: length 247, score 274, avg 216.0, epsilon 0.010
[2178.3] #1789: length 500, score 128, avg 215.3, epsilon 0.010
[2179.3] #1790: length 243, score 274, avg 218.2, epsilon 0.010
[2180.3] #1791: length 260, score 262, avg 218.1, epsilon 0.010
[2181.4] #1792: length 278, score 242, avg 217.7, epsilon 0.010
[2182.3] #1793: length 231, score 251, avg 217.8, epsilon 0.010
[2183.3] #1794: length 238, score 274, avg 218.6, epsilon 0.010
[2184.3] #1795: length 258, score 269, avg 221.2, epsilon 0.010
[2185.4] #1796: length 283, score 285, avg 223.1, epsilon 0.010
[2186.5] #1797: length 278, score 277, avg 223.7, epsilon 0.010
[2187.8] #1798: length 304, score 298, avg 225.2, epsilon 0.010
[2189.0] #1799: length 322, score 266, avg 227.2, epsilon 0.010
[2190.8] #1800: length 425, score 248, avg 226.8, epsilon 0.010
[2191.8] #1801: length 255, score 279, avg 227.1, epsilon 0.010
[2192.7] #1802: length 236, score 280, avg 229.8, epsilon 0.010
[2193.7] #1803: length 235, score 237, avg 230.1, epsilon 0.010
[2194.6] #1804: length 240, score 247, avg 230.2, epsilon 0.010
[2195.6] #1805: length 245, score 248, avg 232.5, epsilon 0.010
[2196.6] #1806: length 245, score 257, avg 235.2, epsilon 0.010
[2197.5] #1807: length 238, score 256, avg 235.5, epsilon 0.010
[2198.6] #1808: length 289, score 282, avg 236.8, epsilon 0.010
[2199.9] #1809: length 322, score 290, avg 236.9, epsilon 0.010
[2201.2] #1810: length 324, score 282, avg 238.0, epsilon 0.010
[2202.2] #1811: length 255, score 284, avg 238.0, epsilon 0.010
[2203.1] #1812: length 219, score 268, avg 238.4, epsilon 0.010
[2204.0] #1813: length 241, score 248, avg 238.0, epsilon 0.010
[2205.0] #1814: length 244, score 297, avg 238.3, epsilon 0.010
[2207.0] #1815: length 500, score 180, avg 237.8, epsilon 0.010
[2208.3] #1816: length 319, score 283, avg 238.2, epsilon 0.010
[2209.3] #1817: length 269, score 281, avg 238.8, epsilon 0.010
[2210.5] #1818: length 291, score 283, avg 239.1, epsilon 0.010
[2211.4] #1819: length 243, score 258, avg 241.6, epsilon 0.010
[2212.6] #1820: length 293, score 279, avg 241.6, epsilon 0.010
[2213.6] #1821: length 261, score 276, avg 241.7, epsilon 0.010
[2214.8] #1822: length 292, score 288, avg 243.0, epsilon 0.010
[2215.8] #1823: length 246, score 272, avg 243.1, epsilon 0.010
[2216.8] #1824: length 268, score 286, avg 243.8, epsilon 0.010
[2217.9] #1825: length 282, score 282, avg 244.4, epsilon 0.010
[2219.1] #1826: length 294, score 268, avg 245.2, epsilon 0.010
[2220.2] #1827: length 263, score 254, avg 245.8, epsilon 0.010
[2221.1] #1828: length 244, score 276, avg 246.8, epsilon 0.010
[2222.3] #1829: length 295, score 302, avg 247.2, epsilon 0.010
[2223.4] #1830: length 272, score 285, avg 248.0, epsilon 0.010
[2224.4] #1831: length 263, score 279, avg 248.7, epsilon 0.010
[2225.5] #1832: length 274, score 290, avg 249.8, epsilon 0.010
[2226.6] #1833: length 267, score 290, avg 251.2, epsilon 0.010
[2227.6] #1834: length 250, score 263, avg 251.5, epsilon 0.010
[2228.7] #1835: length 286, score 294, avg 252.9, epsilon 0.010
[2229.7] #1836: length 248, score 249, avg 253.1, epsilon 0.010
[2230.6] #1837: length 223, score 277, avg 253.1, epsilon 0.010
[2231.6] #1838: length 255, score 263, avg 253.3, epsilon 0.010
[2232.7] #1839: length 283, score 275, avg 254.4, epsilon 0.010
[2233.9] #1840: length 303, score 299, avg 255.9, epsilon 0.010
[2235.9] #1841: length 500, score 132, avg 254.5, epsilon 0.010
[2237.0] #1842: length 280, score 291, avg 255.1, epsilon 0.010
[2238.0] #1843: length 237, score 263, avg 256.2, epsilon 0.010
[2239.0] #1844: length 262, score 278, avg 256.5, epsilon 0.010
[2239.9] #1845: length 217, score 270, avg 256.5, epsilon 0.010
[2241.0] #1846: length 276, score 280, avg 256.9, epsilon 0.010
[2242.1] #1847: length 285, score 300, avg 257.4, epsilon 0.010
[2243.2] #1848: length 269, score 284, avg 257.8, epsilon 0.010
[2244.1] #1849: length 237, score 275, avg 258.1, epsilon 0.010
[2245.1] #1850: length 235, score 254, avg 258.1, epsilon 0.010
[2246.0] #1851: length 239, score 263, avg 258.2, epsilon 0.010
[2247.0] #1852: length 261, score 290, avg 260.9, epsilon 0.010
[2248.1] #1853: length 278, score 250, avg 261.1, epsilon 0.010
[2249.1] #1854: length 246, score 275, avg 261.3, epsilon 0.010
[2250.0] #1855: length 234, score 233, avg 260.8, epsilon 0.010
[2251.0] #1856: length 245, score 268, avg 261.0, epsilon 0.010
[2252.1] #1857: length 269, score 270, avg 261.1, epsilon 0.010
[2253.0] #1858: length 231, score 229, avg 261.7, epsilon 0.010
[2253.9] #1859: length 236, score 275, avg 261.9, epsilon 0.010
[2255.1] #1860: length 281, score 278, avg 262.0, epsilon 0.010
[2256.2] #1861: length 284, score 266, avg 262.0, epsilon 0.010
[2257.3] #1862: length 283, score 291, avg 262.2, epsilon 0.010
[2258.3] #1863: length 251, score 265, avg 262.3, epsilon 0.010
[2259.2] #1864: length 227, score 267, avg 262.4, epsilon 0.010
[2260.3] #1865: length 262, score 252, avg 262.1, epsilon 0.010
[2261.4] #1866: length 276, score 273, avg 262.1, epsilon 0.010
[2262.5] #1867: length 289, score 264, avg 262.1, epsilon 0.010
[2263.5] #1868: length 245, score 268, avg 262.3, epsilon 0.010
[2264.5] #1869: length 251, score 281, avg 262.5, epsilon 0.010
[2265.7] #1870: length 286, score 254, avg 262.4, epsilon 0.010
[2266.6] #1871: length 246, score 253, avg 262.6, epsilon 0.010
[2267.7] #1872: length 277, score 283, avg 262.9, epsilon 0.010
[2268.8] #1873: length 277, score 238, avg 263.2, epsilon 0.010
[2270.0] #1874: length 294, score 265, avg 264.1, epsilon 0.010
[2271.1] #1875: length 275, score 264, avg 264.1, epsilon 0.010
[2272.3] #1876: length 295, score 287, avg 264.2, epsilon 0.010
[2273.6] #1877: length 316, score 298, avg 264.4, epsilon 0.010
[2274.9] #1878: length 319, score 297, avg 264.7, epsilon 0.010
[2276.0] #1879: length 291, score 288, avg 266.0, epsilon 0.010
[2277.1] #1880: length 277, score 238, avg 268.0, epsilon 0.010
[2278.1] #1881: length 245, score 282, avg 267.9, epsilon 0.010
[2280.2] #1882: length 500, score 180, avg 267.3, epsilon 0.010
[2281.4] #1883: length 285, score 274, avg 267.2, epsilon 0.010
[2282.5] #1884: length 275, score 288, avg 267.3, epsilon 0.010
[2283.6] #1885: length 279, score 266, avg 267.2, epsilon 0.010
[2284.6] #1886: length 248, score 267, avg 267.4, epsilon 0.010
[2286.0] #1887: length 354, score 274, avg 267.2, epsilon 0.010
[2287.0] #1888: length 264, score 244, avg 266.9, epsilon 0.010
[2288.0] #1889: length 245, score 263, avg 268.2, epsilon 0.010
[2289.1] #1890: length 277, score 226, avg 267.8, epsilon 0.010
[2290.3] #1891: length 286, score 272, avg 267.9, epsilon 0.010
[2291.2] #1892: length 245, score 257, avg 268.0, epsilon 0.010
[2292.2] #1893: length 240, score 258, avg 268.1, epsilon 0.010
[2293.3] #1894: length 280, score 285, avg 268.2, epsilon 0.010
[2294.3] #1895: length 259, score 240, avg 267.9, epsilon 0.010
[2295.3] #1896: length 248, score 243, avg 267.5, epsilon 0.010
[2296.3] #1897: length 247, score 235, avg 267.1, epsilon 0.010
[2297.6] #1898: length 310, score 265, avg 266.7, epsilon 0.010
[2298.7] #1899: length 282, score 288, avg 267.0, epsilon 0.010
[2300.8] #1900: length 500, score 172, avg 266.2, epsilon 0.010
[2302.9] #1901: length 500, score 178, avg 265.2, epsilon 0.010
[2304.7] #1902: length 424, score 257, avg 265.0, epsilon 0.010
[2305.8] #1903: length 273, score 262, avg 265.2, epsilon 0.010
[2306.9] #1904: length 272, score 267, avg 265.4, epsilon 0.010
[2308.0] #1905: length 283, score 275, avg 265.7, epsilon 0.010
[2309.8] #1906: length 437, score 282, avg 265.9, epsilon 0.010
[2310.9] #1907: length 276, score 277, avg 266.1, epsilon 0.010
[2311.9] #1908: length 245, score 276, avg 266.1, epsilon 0.010
[2313.0] #1909: length 277, score 290, avg 266.1, epsilon 0.010
[2314.0] #1910: length 261, score 273, avg 266.0, epsilon 0.010
[2315.0] #1911: length 235, score 248, avg 265.6, epsilon 0.010
[2316.0] #1912: length 261, score 218, avg 265.1, epsilon 0.010
[2317.1] #1913: length 264, score 263, avg 265.3, epsilon 0.010
[2318.2] #1914: length 280, score 281, avg 265.1, epsilon 0.010
[2319.1] #1915: length 240, score 262, avg 265.9, epsilon 0.010
[2320.1] #1916: length 241, score 268, avg 265.8, epsilon 0.010
[2321.3] #1917: length 296, score 278, avg 265.8, epsilon 0.010
[2322.5] #1918: length 292, score 259, avg 265.5, epsilon 0.010
[2323.5] #1919: length 256, score 270, avg 265.6, epsilon 0.010
[2324.5] #1920: length 262, score 262, avg 265.5, epsilon 0.010
[2325.6] #1921: length 278, score 253, avg 265.2, epsilon 0.010
[2326.8] #1922: length 283, score 264, avg 265.0, epsilon 0.010
[2327.8] #1923: length 264, score 281, avg 265.1, epsilon 0.010
[2328.9] #1924: length 275, score 292, avg 265.1, epsilon 0.010
[2330.1] #1925: length 283, score 266, avg 265.0, epsilon 0.010
[2331.2] #1926: length 289, score 291, avg 265.2, epsilon 0.010
[2332.3] #1927: length 283, score 260, avg 265.3, epsilon 0.010
[2333.3] #1928: length 250, score 224, avg 264.8, epsilon 0.010
[2334.5] #1929: length 284, score 283, avg 264.6, epsilon 0.010
[2335.6] #1930: length 288, score 273, avg 264.5, epsilon 0.010
[2336.6] #1931: length 247, score 268, avg 264.3, epsilon 0.010
[2337.7] #1932: length 263, score 238, avg 263.8, epsilon 0.010
[2338.7] #1933: length 250, score 292, avg 263.8, epsilon 0.010
[2340.8] #1934: length 500, score 148, avg 262.7, epsilon 0.010
[2341.8] #1935: length 251, score 251, avg 262.3, epsilon 0.010
[2343.3] #1936: length 363, score 273, avg 262.5, epsilon 0.010
[2344.4] #1937: length 277, score 298, avg 262.7, epsilon 0.010
[2345.3] #1938: length 228, score 271, avg 262.8, epsilon 0.010
[2346.3] #1939: length 253, score 206, avg 262.1, epsilon 0.010
